E1,E2,E3,E4,E5,E6
0.0,133.0,359.0,465.0,537.0,463.0
0.0,934.0,353.0,469.0,531.0,485.0
0.0,934.0,353.0,469.0,531.0,485.0
0.0,934.0,353.0,469.0,531.0,485.0
0.0,930.0,347.0,485.0,538.0,526.0
0.0,930.0,347.0,485.0,538.0,526.0
0.0,107.0,347.0,485.0,538.0,526.0
0.0,107.0,367.0,465.0,538.0,526.0
0.0,107.0,367.0,465.0,544.0,526.0
0.0,0.0,343.0,464.0,535.0,505.0
0.0,0.0,343.0,469.0,528.0,386.0
0.0,0.0,343.0,469.0,528.0,386.0
0.0,0.0,343.0,469.0,528.0,386.0
0.0,0.0,364.0,464.0,541.0,388.0
0.0,0.0,364.0,464.0,541.0,388.0
0.0,353.0,349.0,480.0,541.0,388.0
0.0,353.0,349.0,480.0,539.0,462.0
0.0,143.0,352.0,464.0,539.0,462.0
0.0,143.0,352.0,464.0,532.0,491.0
0.0,143.0,352.0,464.0,532.0,491.0
0.0,981.0,358.0,495.0,541.0,502.0
0.0,981.0,358.0,495.0,541.0,502.0
0.0,940.0,362.0,469.0,529.0,532.0
0.0,940.0,362.0,469.0,529.0,532.0
0.0,80.0,343.0,472.0,537.0,539.0
0.0,80.0,343.0,472.0,537.0,539.0
0.0,23.0,362.0,464.0,530.0,377.0
0.0,23.0,362.0,464.0,530.0,377.0
0.0,23.0,362.0,464.0,530.0,377.0
0.0,0.0,362.0,464.0,530.0,377.0
0.0,0.0,357.0,465.0,537.0,313.0
0.0,0.0,357.0,465.0,537.0,313.0
0.0,0.0,359.0,465.0,536.0,448.0
0.0,0.0,359.0,465.0,536.0,448.0
0.0,0.0,349.0,462.0,541.0,374.0
0.0,0.0,349.0,462.0,541.0,374.0
0.0,135.0,363.0,469.0,535.0,447.0
0.0,135.0,363.0,469.0,535.0,447.0
0.0,32.0,346.0,463.0,537.0,478.0
0.0,32.0,346.0,463.0,537.0,478.0
0.0,225.0,342.0,468.0,539.0,528.0
0.0,225.0,342.0,468.0,539.0,528.0
0.0,954.0,367.0,481.0,532.0,545.0
0.0,954.0,367.0,481.0,532.0,545.0
0.0,0.0,361.0,455.0,528.0,528.0
0.0,0.0,361.0,455.0,528.0,528.0
0.0,0.0,345.0,463.0,528.0,528.0
0.0,0.0,345.0,463.0,528.0,400.0
0.0,0.0,345.0,463.0,528.0,400.0
0.0,31.0,345.0,463.0,528.0,400.0
0.0,31.0,349.0,465.0,537.0,439.0
0.0,31.0,349.0,465.0,537.0,439.0
0.0,317.0,357.0,481.0,530.0,468.0
0.0,317.0,357.0,481.0,530.0,468.0
0.0,150.0,357.0,464.0,530.0,522.0
0.0,912.0,357.0,464.0,530.0,522.0
0.0,912.0,363.0,479.0,530.0,521.0
0.0,912.0,363.0,479.0,530.0,521.0
0.0,0.0,342.0,457.0,534.0,535.0
0.0,0.0,342.0,457.0,534.0,535.0
0.0,326.0,341.0,468.0,535.0,305.0
0.0,326.0,341.0,468.0,535.0,305.0
0.0,0.0,358.0,463.0,530.0,322.0
0.0,0.0,358.0,463.0,530.0,322.0
0.0,0.0,368.0,463.0,535.0,322.0
0.0,0.0,368.0,463.0,535.0,374.0
0.0,0.0,368.0,463.0,535.0,374.0
0.0,0.0,368.0,463.0,535.0,374.0
0.0,0.0,368.0,463.0,535.0,374.0
0.0,928.0,345.0,481.0,534.0,469.0
0.0,928.0,345.0,481.0,534.0,469.0
0.0,928.0,345.0,481.0,534.0,469.0
0.0,928.0,345.0,481.0,534.0,469.0
0.0,199.0,348.0,471.0,536.0,497.0
0.0,197.0,348.0,471.0,536.0,497.0
0.0,197.0,362.0,464.0,537.0,535.0
0.0,197.0,362.0,464.0,537.0,535.0
0.0,178.0,358.0,464.0,537.0,559.0
0.0,178.0,358.0,464.0,537.0,559.0
0.0,47.0,368.0,464.0,531.0,313.0
0.0,47.0,368.0,464.0,531.0,313.0
0.0,47.0,368.0,464.0,531.0,313.0
0.0,0.0,368.0,464.0,531.0,313.0
0.0,0.0,341.0,464.0,535.0,304.0
0.0,0.0,341.0,464.0,535.0,304.0
0.0,0.0,353.0,464.0,535.0,304.0
0.0,0.0,353.0,464.0,539.0,304.0
0.0,38.0,365.0,467.0,539.0,366.0
0.0,38.0,365.0,467.0,532.0,437.0
0.0,38.0,365.0,467.0,532.0,437.0
0.0,38.0,365.0,467.0,532.0,437.0
0.0,935.0,345.0,472.0,531.0,483.0
0.0,935.0,345.0,472.0,531.0,483.0
0.0,167.0,347.0,464.0,544.0,498.0
0.0,28.0,347.0,464.0,544.0,498.0
0.0,28.0,368.0,463.0,539.0,502.0
0.0,28.0,368.0,463.0,539.0,502.0
0.0,0.0,342.0,464.0,533.0,502.0
0.0,0.0,342.0,464.0,533.0,352.0
0.0,0.0,342.0,464.0,533.0,352.0
0.0,0.0,342.0,464.0,533.0,352.0
0.0,0.0,342.0,464.0,533.0,352.0
0.0,0.0,364.0,464.0,537.0,384.0
0.0,0.0,364.0,464.0,537.0,384.0
0.0,151.0,361.0,466.0,529.0,481.0
0.0,151.0,361.0,466.0,529.0,481.0
0.0,151.0,361.0,466.0,529.0,481.0
0.0,147.0,366.0,461.0,542.0,481.0
0.0,310.0,350.0,470.0,540.0,511.0
0.0,310.0,350.0,470.0,540.0,511.0
0.0,310.0,350.0,470.0,540.0,511.0
0.0,208.0,346.0,466.0,544.0,542.0
0.0,965.0,346.0,466.0,544.0,542.0
0.0,368.0,368.0,473.0,542.0,501.0
0.0,368.0,368.0,473.0,542.0,501.0
0.0,290.0,341.0,467.0,531.0,506.0
0.0,290.0,341.0,467.0,531.0,506.0
0.0,290.0,341.0,467.0,531.0,506.0
0.0,128.0,362.0,466.0,534.0,328.0
0.0,128.0,362.0,466.0,534.0,328.0
0.0,140.0,363.0,473.0,533.0,477.0
0.0,140.0,363.0,473.0,533.0,477.0
0.0,230.0,353.0,466.0,535.0,352.0
0.0,230.0,353.0,466.0,535.0,352.0
0.0,219.0,346.0,465.0,547.0,352.0
0.0,219.0,346.0,465.0,547.0,352.0
0.0,41.0,359.0,463.0,546.0,388.0
0.0,41.0,359.0,463.0,546.0,388.0
0.0,353.0,359.0,463.0,546.0,388.0
0.0,353.0,359.0,481.0,543.0,432.0
0.0,353.0,359.0,481.0,543.0,432.0
0.0,0.0,368.0,455.0,542.0,299.0
0.0,0.0,368.0,455.0,542.0,299.0
0.0,0.0,358.0,461.0,534.0,333.0
0.0,0.0,358.0,461.0,534.0,333.0
0.0,0.0,358.0,461.0,534.0,333.0
0.0,0.0,363.0,461.0,534.0,333.0
0.0,0.0,363.0,464.0,544.0,383.0
0.0,272.0,363.0,464.0,544.0,383.0
0.0,272.0,356.0,467.0,543.0,448.0
0.0,134.0,356.0,467.0,543.0,448.0
0.0,134.0,347.0,470.0,533.0,476.0
0.0,134.0,347.0,470.0,533.0,476.0
0.0,302.0,362.0,464.0,530.0,497.0
0.0,301.0,362.0,464.0,530.0,497.0
0.0,301.0,359.0,483.0,534.0,539.0
0.0,301.0,359.0,483.0,534.0,539.0
0.0,301.0,359.0,483.0,534.0,539.0
0.0,0.0,358.0,464.0,528.0,530.0
0.0,135.0,358.0,464.0,528.0,530.0
0.0,0.0,336.0,464.0,538.0,338.0
0.0,0.0,336.0,464.0,538.0,338.0
0.0,0.0,336.0,464.0,538.0,338.0
0.0,0.0,336.0,464.0,538.0,338.0
0.0,0.0,345.0,465.0,532.0,338.0
0.0,0.0,362.0,463.0,533.0,349.0
0.0,0.0,362.0,463.0,533.0,349.0
0.0,27.0,358.0,465.0,541.0,368.0
0.0,27.0,358.0,465.0,541.0,368.0
0.0,80.0,362.0,466.0,535.0,443.0
0.0,80.0,362.0,466.0,535.0,443.0
0.0,927.0,347.0,480.0,534.0,474.0
0.0,927.0,347.0,480.0,534.0,474.0
0.0,915.0,346.0,467.0,529.0,519.0
0.0,59.0,359.0,464.0,538.0,511.0
0.0,59.0,359.0,464.0,538.0,511.0
0.0,0.0,357.0,462.0,534.0,280.0
0.0,0.0,357.0,462.0,534.0,280.0
0.0,0.0,357.0,462.0,534.0,280.0
0.0,0.0,362.0,462.0,534.0,280.0
0.0,0.0,362.0,461.0,534.0,293.0
0.0,239.0,362.0,461.0,534.0,293.0
0.0,239.0,357.0,470.0,535.0,471.0
0.0,0.0,357.0,461.0,531.0,343.0
0.0,138.0,357.0,461.0,531.0,343.0
0.0,138.0,352.0,464.0,537.0,381.0
0.0,178.0,352.0,464.0,537.0,381.0
0.0,178.0,347.0,465.0,529.0,406.0
0.0,0.0,347.0,465.0,529.0,406.0
0.0,0.0,339.0,461.0,521.0,395.0
0.0,0.0,339.0,461.0,521.0,395.0
0.0,0.0,348.0,463.0,535.0,445.0
0.0,0.0,344.0,464.0,535.0,343.0
0.0,0.0,353.0,462.0,535.0,343.0
0.0,0.0,353.0,462.0,542.0,381.0
0.0,0.0,353.0,462.0,542.0,381.0
0.0,0.0,353.0,462.0,542.0,381.0
0.0,69.0,352.0,466.0,537.0,446.0
0.0,69.0,352.0,466.0,537.0,446.0
0.0,131.0,362.0,467.0,534.0,482.0
0.0,33.0,355.0,464.0,528.0,343.0
0.0,33.0,355.0,464.0,528.0,343.0
0.0,0.0,349.0,464.0,530.0,384.0
0.0,0.0,349.0,464.0,530.0,384.0
0.0,0.0,357.0,464.0,535.0,449.0
0.0,0.0,357.0,464.0,535.0,449.0
0.0,74.0,341.0,455.0,540.0,477.0
0.0,74.0,341.0,455.0,540.0,477.0
0.0,0.0,362.0,463.0,537.0,496.0
0.0,0.0,362.0,463.0,537.0,496.0
0.0,0.0,361.0,464.0,538.0,496.0
0.0,0.0,361.0,464.0,538.0,414.0
0.0,0.0,361.0,464.0,538.0,414.0
0.0,33.0,361.0,464.0,538.0,414.0
0.0,33.0,347.0,465.0,544.0,432.0
0.0,33.0,347.0,465.0,544.0,432.0
0.0,1063.0,363.0,481.0,534.0,480.0
0.0,50.0,363.0,481.0,534.0,480.0
0.0,50.0,345.0,465.0,533.0,492.0
0.0,50.0,345.0,465.0,533.0,492.0
0.0,0.0,340.0,459.0,532.0,492.0
0.0,0.0,340.0,459.0,532.0,368.0
0.0,0.0,340.0,459.0,532.0,368.0
0.0,35.0,346.0,464.0,535.0,428.0
0.0,35.0,346.0,464.0,535.0,428.0
0.0,33.0,342.0,465.0,538.0,480.0
0.0,38.0,342.0,465.0,538.0,480.0
0.0,38.0,363.0,465.0,541.0,501.0
0.0,38.0,363.0,465.0,541.0,501.0
0.0,0.0,342.0,463.0,534.0,507.0
0.0,0.0,342.0,463.0,534.0,507.0
0.0,0.0,342.0,463.0,534.0,507.0
0.0,778.0,346.0,485.0,538.0,432.0
0.0,155.0,346.0,485.0,538.0,432.0
0.0,155.0,356.0,463.0,528.0,477.0
0.0,155.0,356.0,463.0,528.0,477.0
0.0,927.0,344.0,484.0,537.0,507.0
0.0,927.0,344.0,484.0,537.0,507.0
0.0,157.0,367.0,460.0,4095.0,517.0
0.0,157.0,367.0,460.0,4095.0,517.0
0.0,0.0,342.0,461.0,526.0,517.0
0.0,0.0,342.0,461.0,526.0,272.0
0.0,0.0,342.0,461.0,526.0,272.0
0.0,0.0,341.0,463.0,529.0,299.0
0.0,0.0,341.0,463.0,529.0,299.0
0.0,0.0,341.0,463.0,529.0,299.0
0.0,0.0,357.0,464.0,535.0,353.0
0.0,0.0,357.0,464.0,535.0,353.0
0.0,0.0,357.0,464.0,535.0,353.0
0.0,19.0,345.0,465.0,547.0,416.0
0.0,19.0,345.0,465.0,547.0,416.0
0.0,19.0,345.0,465.0,547.0,416.0
0.0,19.0,345.0,465.0,547.0,416.0
0.0,124.0,337.0,466.0,533.0,416.0
0.0,124.0,337.0,466.0,533.0,454.0
0.0,106.0,360.0,464.0,535.0,493.0
0.0,106.0,360.0,464.0,535.0,493.0
0.0,106.0,360.0,464.0,535.0,493.0
0.0,115.0,358.0,466.0,538.0,496.0
0.0,64.0,355.0,464.0,535.0,505.0
0.0,64.0,355.0,464.0,535.0,505.0
0.0,0.0,355.0,464.0,539.0,352.0
0.0,0.0,355.0,464.0,539.0,352.0
0.0,0.0,355.0,464.0,539.0,352.0
0.0,0.0,355.0,464.0,539.0,352.0
0.0,0.0,342.0,464.0,539.0,346.0
0.0,0.0,342.0,464.0,539.0,346.0
0.0,29.0,342.0,466.0,535.0,374.0
0.0,849.0,342.0,466.0,535.0,374.0
0.0,849.0,343.0,486.0,534.0,434.0
0.0,849.0,343.0,486.0,534.0,434.0
0.0,93.0,362.0,463.0,535.0,496.0
0.0,93.0,362.0,463.0,535.0,496.0
0.0,936.0,361.0,480.0,532.0,507.0
0.0,930.0,361.0,480.0,532.0,507.0
0.0,930.0,346.0,482.0,533.0,560.0
0.0,930.0,346.0,482.0,533.0,560.0
0.0,66.0,356.0,464.0,528.0,507.0
0.0,66.0,356.0,464.0,528.0,507.0
0.0,0.0,339.0,461.0,535.0,507.0
0.0,0.0,339.0,461.0,535.0,297.0
0.0,0.0,339.0,461.0,535.0,297.0
0.0,0.0,339.0,461.0,535.0,297.0
0.0,0.0,347.0,461.0,535.0,297.0
0.0,0.0,347.0,464.0,538.0,303.0
0.0,0.0,347.0,464.0,538.0,303.0
0.0,790.0,347.0,482.0,543.0,492.0
0.0,790.0,347.0,482.0,543.0,492.0
0.0,919.0,337.0,487.0,524.0,485.0
0.0,919.0,337.0,487.0,524.0,485.0
0.0,142.0,359.0,470.0,528.0,367.0
0.0,142.0,359.0,470.0,528.0,367.0
0.0,142.0,359.0,470.0,528.0,367.0
0.0,0.0,353.0,461.0,531.0,371.0
0.0,0.0,353.0,461.0,531.0,371.0
0.0,33.0,359.0,465.0,541.0,422.0
0.0,33.0,359.0,465.0,541.0,422.0
0.0,0.0,361.0,464.0,529.0,479.0
0.0,0.0,361.0,464.0,529.0,479.0
0.0,0.0,361.0,460.0,530.0,355.0
0.0,0.0,361.0,460.0,530.0,355.0
0.0,0.0,361.0,460.0,530.0,355.0
0.0,128.0,365.0,468.0,544.0,393.0
0.0,75.0,365.0,468.0,544.0,393.0
0.0,75.0,362.0,466.0,538.0,441.0
0.0,75.0,362.0,466.0,538.0,441.0
0.0,144.0,343.0,466.0,545.0,464.0
0.0,144.0,343.0,466.0,545.0,464.0
0.0,71.0,362.0,464.0,535.0,474.0
0.0,1010.0,346.0,488.0,544.0,474.0
0.0,1010.0,346.0,488.0,544.0,487.0
0.0,1010.0,346.0,488.0,544.0,487.0
0.0,327.0,362.0,474.0,532.0,511.0
0.0,327.0,362.0,474.0,532.0,511.0
0.0,43.0,340.0,464.0,531.0,560.0
0.0,43.0,340.0,464.0,531.0,560.0
0.0,0.0,343.0,464.0,531.0,388.0
0.0,0.0,343.0,464.0,531.0,388.0
0.0,0.0,343.0,464.0,531.0,388.0
0.0,30.0,336.0,466.0,535.0,432.0
0.0,30.0,336.0,466.0,535.0,432.0
0.0,1163.0,355.0,485.0,534.0,471.0
0.0,1163.0,355.0,485.0,534.0,471.0
0.0,935.0,361.0,479.0,542.0,496.0
0.0,935.0,361.0,479.0,542.0,496.0
0.0,976.0,343.0,467.0,534.0,527.0
0.0,976.0,343.0,467.0,534.0,527.0
0.0,976.0,343.0,467.0,534.0,527.0
0.0,994.0,359.0,475.0,533.0,507.0
0.0,65.0,354.0,463.0,530.0,318.0
0.0,65.0,354.0,463.0,530.0,318.0
0.0,0.0,362.0,464.0,533.0,342.0
0.0,0.0,362.0,464.0,533.0,342.0
0.0,0.0,362.0,464.0,533.0,342.0
0.0,0.0,364.0,464.0,538.0,335.0
0.0,0.0,364.0,464.0,538.0,335.0
0.0,0.0,364.0,464.0,538.0,335.0
0.0,32.0,368.0,468.0,546.0,335.0
0.0,165.0,342.0,479.0,533.0,448.0
0.0,165.0,342.0,479.0,533.0,448.0
0.0,115.0,359.0,465.0,538.0,494.0
0.0,119.0,359.0,465.0,538.0,494.0
0.0,119.0,345.0,465.0,534.0,494.0
0.0,119.0,345.0,465.0,534.0,484.0
0.0,934.0,359.0,487.0,528.0,496.0
0.0,934.0,359.0,487.0,528.0,496.0
0.0,1015.0,355.0,493.0,522.0,496.0
0.0,0.0,355.0,493.0,522.0,496.0
0.0,0.0,358.0,459.0,527.0,304.0
0.0,0.0,358.0,459.0,527.0,304.0
0.0,0.0,358.0,459.0,527.0,304.0
0.0,0.0,358.0,459.0,527.0,304.0
0.0,0.0,358.0,459.0,527.0,304.0
0.0,0.0,354.0,461.0,529.0,291.0
0.0,0.0,354.0,461.0,529.0,291.0
0.0,730.0,358.0,496.0,535.0,336.0
0.0,0.0,358.0,496.0,535.0,336.0
0.0,0.0,345.0,460.0,535.0,354.0
0.0,33.0,345.0,460.0,535.0,354.0
0.0,33.0,360.0,464.0,535.0,445.0
0.0,33.0,360.0,464.0,535.0,445.0
0.0,80.0,360.0,464.0,535.0,445.0
0.0,80.0,365.0,467.0,540.0,477.0
0.0,80.0,365.0,467.0,540.0,477.0
0.0,109.0,357.0,469.0,535.0,492.0
0.0,17.0,357.0,469.0,535.0,492.0
0.0,17.0,341.0,464.0,534.0,500.0
0.0,17.0,341.0,464.0,534.0,500.0
0.0,0.0,357.0,462.0,534.0,370.0
0.0,0.0,357.0,462.0,534.0,370.0
0.0,0.0,334.0,462.0,534.0,370.0
0.0,0.0,334.0,463.0,537.0,397.0
0.0,0.0,334.0,463.0,537.0,397.0
0.0,259.0,355.0,470.0,542.0,452.0
0.0,103.0,355.0,470.0,542.0,452.0
0.0,103.0,342.0,449.0,544.0,478.0
0.0,103.0,342.0,449.0,544.0,478.0
0.0,103.0,342.0,449.0,544.0,478.0
0.0,945.0,343.0,489.0,529.0,478.0
0.0,944.0,339.0,485.0,528.0,496.0
0.0,123.0,368.0,464.0,539.0,496.0
0.0,123.0,368.0,464.0,539.0,496.0
0.0,71.0,343.0,464.0,534.0,509.0
0.0,0.0,343.0,464.0,534.0,509.0
0.0,0.0,354.0,461.0,531.0,302.0
0.0,0.0,354.0,461.0,531.0,302.0
0.0,0.0,354.0,461.0,531.0,302.0
0.0,0.0,341.0,462.0,537.0,302.0
0.0,0.0,341.0,462.0,537.0,335.0
0.0,0.0,362.0,460.0,539.0,342.0
0.0,0.0,362.0,460.0,539.0,342.0
0.0,27.0,358.0,464.0,547.0,423.0
0.0,27.0,358.0,464.0,547.0,423.0
0.0,899.0,343.0,484.0,541.0,461.0
0.0,106.0,343.0,484.0,541.0,461.0
0.0,106.0,340.0,451.0,538.0,510.0
0.0,203.0,352.0,466.0,539.0,510.0
0.0,203.0,352.0,466.0,539.0,483.0
0.0,80.0,338.0,464.0,535.0,496.0
0.0,80.0,338.0,464.0,535.0,496.0
0.0,0.0,353.0,461.0,539.0,382.0
0.0,0.0,353.0,461.0,539.0,382.0
0.0,0.0,353.0,461.0,539.0,382.0
0.0,0.0,353.0,461.0,539.0,382.0
0.0,0.0,357.0,461.0,540.0,415.0
0.0,308.0,354.0,480.0,541.0,415.0
0.0,308.0,354.0,480.0,541.0,490.0
0.0,199.0,354.0,480.0,541.0,490.0
0.0,199.0,343.0,467.0,533.0,490.0
0.0,199.0,343.0,467.0,533.0,490.0
0.0,0.0,359.0,459.0,531.0,366.0
0.0,0.0,359.0,459.0,531.0,366.0
0.0,27.0,348.0,464.0,538.0,400.0
0.0,27.0,348.0,464.0,538.0,400.0
0.0,28.0,358.0,464.0,536.0,468.0
0.0,28.0,358.0,464.0,536.0,468.0
0.0,187.0,352.0,467.0,536.0,494.0
0.0,187.0,352.0,467.0,536.0,494.0
0.0,187.0,352.0,467.0,536.0,494.0
0.0,0.0,355.0,464.0,535.0,347.0
0.0,0.0,355.0,464.0,535.0,347.0
0.0,0.0,355.0,464.0,535.0,347.0
0.0,0.0,342.0,464.0,535.0,347.0
0.0,0.0,342.0,467.0,535.0,347.0
0.0,77.0,337.0,465.0,534.0,370.0
0.0,77.0,337.0,465.0,539.0,370.0
0.0,153.0,337.0,464.0,539.0,432.0
0.0,153.0,337.0,464.0,539.0,471.0
0.0,176.0,337.0,464.0,539.0,471.0
0.0,176.0,333.0,464.0,534.0,466.0
0.0,912.0,333.0,464.0,534.0,466.0
0.0,912.0,346.0,480.0,538.0,531.0
0.0,912.0,346.0,480.0,538.0,531.0
0.0,99.0,339.0,464.0,528.0,531.0
0.0,99.0,339.0,464.0,528.0,531.0
0.0,65.0,357.0,464.0,529.0,510.0
0.0,65.0,357.0,464.0,529.0,510.0
0.0,0.0,341.0,461.0,532.0,368.0
0.0,0.0,341.0,461.0,532.0,368.0
0.0,0.0,341.0,461.0,532.0,368.0
0.0,0.0,341.0,461.0,532.0,368.0
0.0,0.0,368.0,464.0,529.0,399.0
0.0,1377.0,368.0,464.0,529.0,399.0
0.0,1377.0,362.0,496.0,541.0,464.0
0.0,0.0,362.0,496.0,541.0,464.0
0.0,0.0,342.0,457.0,535.0,496.0
0.0,0.0,342.0,457.0,535.0,496.0
0.0,0.0,342.0,461.0,533.0,496.0
0.0,0.0,342.0,461.0,533.0,414.0
0.0,0.0,342.0,461.0,533.0,414.0
0.0,0.0,358.0,452.0,538.0,400.0
0.0,0.0,358.0,452.0,538.0,400.0
0.0,0.0,362.0,461.0,533.0,443.0
0.0,0.0,362.0,461.0,533.0,443.0
0.0,92.0,355.0,463.0,526.0,528.0
0.0,92.0,355.0,463.0,526.0,528.0
0.0,0.0,338.0,463.0,531.0,361.0
0.0,0.0,338.0,463.0,531.0,361.0
0.0,0.0,357.0,469.0,531.0,361.0
0.0,0.0,357.0,469.0,531.0,361.0
0.0,0.0,357.0,469.0,531.0,400.0
0.0,0.0,357.0,469.0,531.0,400.0
0.0,861.0,348.0,484.0,539.0,450.0
0.0,861.0,348.0,484.0,539.0,450.0
0.0,20.0,343.0,467.0,533.0,524.0
0.0,20.0,343.0,467.0,533.0,524.0
0.0,78.0,359.0,464.0,533.0,385.0
0.0,78.0,359.0,464.0,533.0,385.0
0.0,68.0,357.0,464.0,533.0,378.0
0.0,68.0,357.0,464.0,533.0,378.0
0.0,68.0,357.0,464.0,533.0,378.0
0.0,2.0,358.0,473.0,531.0,406.0
0.0,2.0,358.0,473.0,531.0,406.0
0.0,0.0,339.0,462.0,528.0,292.0
0.0,0.0,339.0,462.0,528.0,292.0
0.0,0.0,339.0,460.0,531.0,314.0
0.0,0.0,339.0,460.0,531.0,314.0
0.0,0.0,343.0,457.0,533.0,366.0
0.0,0.0,343.0,457.0,533.0,366.0
0.0,0.0,343.0,457.0,533.0,366.0
0.0,27.0,341.0,464.0,535.0,405.0
0.0,149.0,341.0,464.0,535.0,405.0
0.0,149.0,354.0,465.0,531.0,445.0
0.0,149.0,354.0,465.0,531.0,445.0
0.0,149.0,354.0,465.0,531.0,445.0
0.0,115.0,339.0,465.0,528.0,526.0
0.0,115.0,339.0,465.0,528.0,526.0
0.0,117.0,339.0,465.0,528.0,526.0
0.0,929.0,2047.0,469.0,534.0,514.0
0.0,929.0,2047.0,469.0,534.0,498.0
0.0,0.0,354.0,457.0,531.0,498.0
0.0,0.0,354.0,457.0,531.0,345.0
0.0,0.0,354.0,457.0,531.0,345.0
0.0,0.0,339.0,457.0,531.0,345.0
0.0,0.0,339.0,461.0,536.0,348.0
0.0,0.0,339.0,461.0,536.0,348.0
0.0,0.0,339.0,461.0,536.0,348.0
0.0,128.0,345.0,467.0,546.0,348.0
0.0,128.0,345.0,467.0,546.0,382.0
0.0,162.0,358.0,464.0,542.0,491.0
0.0,162.0,358.0,464.0,542.0,491.0
0.0,162.0,358.0,464.0,542.0,491.0
0.0,958.0,343.0,486.0,537.0,494.0
0.0,958.0,343.0,486.0,537.0,494.0
0.0,199.0,358.0,460.0,535.0,494.0
0.0,199.0,358.0,460.0,535.0,534.0
0.0,199.0,358.0,460.0,535.0,534.0
0.0,0.0,355.0,460.0,535.0,534.0
0.0,0.0,355.0,463.0,535.0,534.0
0.0,0.0,345.0,465.0,531.0,346.0
0.0,0.0,345.0,465.0,531.0,346.0
0.0,0.0,345.0,465.0,531.0,346.0
0.0,763.0,343.0,465.0,531.0,346.0
0.0,763.0,343.0,482.0,531.0,346.0
0.0,240.0,343.0,482.0,545.0,383.0
0.0,240.0,361.0,469.0,542.0,473.0
0.0,240.0,361.0,469.0,542.0,473.0
0.0,240.0,361.0,469.0,542.0,473.0
0.0,158.0,356.0,469.0,542.0,473.0
0.0,158.0,356.0,457.0,542.0,473.0
0.0,118.0,345.0,463.0,538.0,496.0
0.0,118.0,345.0,463.0,538.0,496.0
0.0,47.0,356.0,469.0,538.0,496.0
0.0,47.0,356.0,469.0,538.0,524.0
0.0,16.0,356.0,469.0,538.0,524.0
0.0,16.0,338.0,469.0,538.0,524.0
0.0,0.0,339.0,461.0,534.0,510.0
0.0,0.0,339.0,461.0,534.0,510.0
0.0,0.0,339.0,461.0,534.0,355.0
0.0,0.0,339.0,461.0,534.0,355.0
0.0,0.0,337.0,461.0,534.0,355.0
0.0,0.0,337.0,464.0,534.0,355.0
0.0,384.0,359.0,475.0,533.0,445.0
0.0,110.0,359.0,477.0,539.0,445.0
0.0,110.0,359.0,477.0,539.0,469.0
0.0,110.0,359.0,477.0,539.0,469.0
0.0,102.0,339.0,477.0,546.0,506.0
0.0,102.0,339.0,477.0,546.0,506.0
0.0,123.0,338.0,464.0,533.0,528.0
0.0,123.0,338.0,464.0,533.0,528.0
0.0,97.0,343.0,473.0,528.0,526.0
0.0,97.0,343.0,473.0,528.0,526.0
0.0,0.0,341.0,464.0,531.0,369.0
0.0,0.0,341.0,464.0,531.0,369.0
0.0,0.0,341.0,464.0,531.0,369.0
0.0,0.0,356.0,464.0,537.0,399.0
0.0,0.0,356.0,464.0,537.0,399.0
0.0,1437.0,340.0,507.0,540.0,462.0
0.0,1437.0,340.0,507.0,540.0,462.0
0.0,117.0,359.0,461.0,535.0,479.0
0.0,117.0,359.0,461.0,535.0,479.0
0.0,80.0,342.0,458.0,533.0,531.0
0.0,34.0,338.0,462.0,530.0,531.0
0.0,34.0,338.0,462.0,530.0,527.0
0.0,34.0,338.0,462.0,530.0,527.0
0.0,0.0,353.0,465.0,528.0,433.0
0.0,0.0,353.0,465.0,528.0,433.0
0.0,0.0,339.0,464.0,533.0,461.0
0.0,0.0,339.0,464.0,533.0,461.0
0.0,0.0,358.0,464.0,528.0,333.0
0.0,0.0,358.0,464.0,528.0,333.0
0.0,0.0,341.0,464.0,530.0,333.0
0.0,0.0,341.0,464.0,530.0,359.0
0.0,0.0,341.0,464.0,530.0,359.0
0.0,389.0,358.0,475.0,543.0,427.0
0.0,389.0,358.0,475.0,543.0,427.0
0.0,389.0,358.0,475.0,543.0,427.0
0.0,972.0,347.0,479.0,528.0,461.0
0.0,972.0,347.0,479.0,528.0,461.0
0.0,109.0,368.0,464.0,537.0,495.0
0.0,899.0,2047.0,471.0,530.0,494.0
0.0,899.0,2047.0,471.0,530.0,494.0
0.0,67.0,357.0,464.0,534.0,528.0
0.0,0.0,357.0,464.0,534.0,528.0
0.0,0.0,332.0,464.0,535.0,325.0
0.0,0.0,332.0,464.0,535.0,325.0
0.0,0.0,332.0,464.0,535.0,325.0
0.0,0.0,354.0,464.0,531.0,340.0
0.0,0.0,354.0,464.0,531.0,340.0
0.0,0.0,356.0,464.0,542.0,364.0
0.0,0.0,356.0,464.0,542.0,364.0
0.0,32.0,345.0,465.0,533.0,440.0
0.0,32.0,345.0,465.0,533.0,440.0
0.0,922.0,355.0,482.0,520.0,464.0
0.0,922.0,355.0,482.0,520.0,464.0
0.0,959.0,363.0,487.0,519.0,464.0
0.0,959.0,363.0,487.0,519.0,464.0
0.0,934.0,339.0,481.0,521.0,480.0
0.0,934.0,339.0,481.0,521.0,480.0
0.0,0.0,356.0,461.0,528.0,486.0
0.0,0.0,356.0,461.0,528.0,486.0
